"Ano","Sexo","Clientela","Quantidade Benefícios Cessados","Tempo de Duração"
"2014","Feminino","Urbana","31","Acima de 40 anos"
"2014","Ignorado","Urbana","25","Acima de 40 anos"
"2014","Ignorado","Urbana","4","Acima de 40 anos"
"2014","Masculino","Urbana","66","Acima de 40 anos"
"2014","Feminino","Urbana","49","Acima de 40 anos"
"2014","Ignorado","Urbana","16","Acima de 40 anos"
"2014","Ignorado","Urbana","3","Acima de 40 anos"
"2014","Masculino","Urbana","96","Acima de 40 anos"
"2014","Feminino","Urbana","51","Acima de 40 anos"
"2014","Ignorado","Urbana","22","Acima de 40 anos"
"2014","Ignorado","Urbana","2","Acima de 40 anos"
"2014","Masculino","Urbana","74","Acima de 40 anos"
"2014","Feminino","Urbana","53","Acima de 40 anos"
"2014","Ignorado","Urbana","20","Acima de 40 anos"
"2014","Ignorado","Urbana","2","Acima de 40 anos"
"2014","Masculino","Urbana","49","Acima de 40 anos"
"2014","Feminino","Urbana","45","Acima de 40 anos"
"2014","Ignorado","Urbana","11","Acima de 40 anos"
"2014","Ignorado","Urbana","1","Acima de 40 anos"
"2014","Masculino","Urbana","47","Acima de 40 anos"
"2014","Feminino","Urbana","31","Acima de 40 anos"
"2014","Ignorado","Urbana","13","Acima de 40 anos"
"2014","Masculino","Urbana","31","Acima de 40 anos"
"2014","Feminino","Urbana","17","Acima de 40 anos"
"2014","Ignorado","Urbana","13","Acima de 40 anos"
"2014","Masculino","Urbana","26","Acima de 40 anos"
"2014","Feminino","Urbana","26","Acima de 40 anos"
"2014","Ignorado","Urbana","13","Acima de 40 anos"
"2014","Masculino","Urbana","24","Acima de 40 anos"
"2014","Feminino","Urbana","23","Acima de 40 anos"
"2014","Ignorado","Urbana","12","Acima de 40 anos"
"2014","Ignorado","Urbana","1","Acima de 40 anos"
"2014","Masculino","Urbana","29","Acima de 40 anos"
"2014","Feminino","Urbana","21","Acima de 40 anos"
"2014","Ignorado","Urbana","1","Acima de 40 anos"
"2014","Masculino","Urbana","19","Acima de 40 anos"
"2014","Feminino","Urbana","11","Acima de 40 anos"
"2014","Ignorado","Urbana","7","Acima de 40 anos"
"2014","Masculino","Urbana","13","Acima de 40 anos"
"2014","Feminino","Urbana","13","Acima de 40 anos"
"2014","Ignorado","Urbana","5","Acima de 40 anos"
"2014","Masculino","Urbana","10","Acima de 40 anos"
"2014","Feminino","Urbana","12","Acima de 40 anos"
"2014","Ignorado","Urbana","10","Acima de 40 anos"
"2014","Masculino","Urbana","11","Acima de 40 anos"
"2014","Feminino","Urbana","9","Acima de 40 anos"
"2014","Ignorado","Urbana","12","Acima de 40 anos"
"2014","Masculino","Urbana","6","Acima de 40 anos"
"2014","Feminino","Urbana","10","Acima de 40 anos"
"2014","Ignorado","Urbana","3","Acima de 40 anos"
"2014","Masculino","Urbana","3","Acima de 40 anos"
"2014","Feminino","Urbana","12","Acima de 40 anos"
"2014","Ignorado","Urbana","14","Acima de 40 anos"
"2014","Masculino","Urbana","3","Acima de 40 anos"
"2014","Feminino","Urbana","5","Acima de 40 anos"
"2014","Ignorado","Urbana","12","Acima de 40 anos"
"2014","Ignorado","Urbana","1","Acima de 40 anos"
"2014","Masculino","Urbana","11","Acima de 40 anos"
"2014","Feminino","Urbana","6","Acima de 40 anos"
"2014","Ignorado","Urbana","50","Acima de 40 anos"
"2014","Ignorado","Urbana","1","Ignorada"
"2014","Masculino","Urbana","104","Ignorada"
"2014","Masculino","Rural","16","Ignorada"
"2014","Feminino","Urbana","77","Ignorada"
"2014","Feminino","Rural","16","Ignorada"
"2014","Ignorado","Urbana","21","Ignorada"
"2014","Ignorado","Rural","8","Ignorada"
"2015","Masculino","Urbana","13","Ignorada"
"2015","Masculino","Rural","8","Ignorada"
"2015","Feminino","Urbana","9","Ignorada"
"2015","Feminino","Rural","3","Ignorada"
"2015","Masculino","Urbana","886","Menos de 1 ano"
"2015","Masculino","Rural","56","Menos de 1 ano"
"2015","Feminino","Urbana","389","Menos de 1 ano"
"2015","Feminino","Rural","28","Menos de 1 ano"
"2015","Masculino","Urbana","1513","Menos de 1 ano"
"2015","Masculino","Rural","122","Menos de 1 ano"
"2015","Feminino","Urbana","726","Menos de 1 ano"
"2015","Feminino","Rural","48","Menos de 1 ano"
"2015","Masculino","Urbana","1448","Menos de 1 ano"
"2015","Masculino","Rural","144","Menos de 1 ano"
"2015","Feminino","Urbana","722","Menos de 1 ano"
"2015","Feminino","Rural","73","Menos de 1 ano"
"2015","Masculino","Urbana","1305","Menos de 1 ano"
"2015","Masculino","Rural","152","Menos de 1 ano"
"2015","Feminino","Urbana","680","Menos de 1 ano"
"2015","Feminino","Rural","63","Menos de 1 ano"
"2015","Masculino","Urbana","1103","Menos de 1 ano"
"2015","Masculino","Rural","119","Menos de 1 ano"
"2015","Feminino","Urbana","559","Menos de 1 ano"
"2015","Feminino","Rural","59","Menos de 1 ano"
"2015","Masculino","Urbana","956","Menos de 1 ano"
"2015","Masculino","Rural","106","Menos de 1 ano"
"2015","Feminino","Urbana","514","Menos de 1 ano"
"2015","Feminino","Rural","66","Menos de 1 ano"
"2015","Masculino","Urbana","784","Menos de 1 ano"
"2015","Masculino","Rural","97","Menos de 1 ano"
"2015","Feminino","Urbana","420","Menos de 1 ano"
"2015","Feminino","Rural","51","Menos de 1 ano"
"2015","Masculino","Urbana","710","Menos de 1 ano"
"2015","Masculino","Rural","83","Menos de 1 ano"
"2015","Feminino","Urbana","439","Menos de 1 ano"
"2015","Feminino","Rural","41","Menos de 1 ano"
"2015","Masculino","Urbana","639","Menos de 1 ano"
"2015","Masculino","Rural","100","Menos de 1 ano"
"2015","Feminino","Urbana","379","Menos de 1 ano"
"2015","Feminino","Rural","48","Menos de 1 ano"
"2015","Masculino","Urbana","633","Menos de 1 ano"
"2015","Masculino","Rural","72","Menos de 1 ano"
"2015","Feminino","Urbana","309","Menos de 1 ano"
"2015","Feminino","Rural","37","Menos de 1 ano"
"2015","Masculino","Urbana","524","Menos de 1 ano"
"2015","Masculino","Rural","70","Menos de 1 ano"
"2015","Feminino","Urbana","353","Menos de 1 ano"
"2015","Feminino","Rural","31","Menos de 1 ano"
"2015","Masculino","Urbana","13228","Menos de 1 ano"
"2015","Masculino","Rural","1536","Menos de 1 ano"
"2015","Feminino","Urbana","7873","Menos de 1 ano"
"2015","Feminino","Rural","820","Menos de 1 ano"
"2015","Ignorado","Urbana","119","Menos de 1 ano"
"2015","Ignorado","Rural","69","Menos de 1 ano"
"2015","Masculino","Urbana","14869","1 ano"
"2015","Masculino","Rural","2351","1 ano"
"2015","Feminino","Urbana","9149","1 ano"
"2015","Feminino","Rural","1462","1 ano"
"2015","Ignorado","Urbana","232","1 ano"
"2015","Ignorado","Rural","113","1 ano"
"2015","Masculino","Urbana","11913","2 anos"
"2015","Masculino","Rural","2213","2 anos"
"2015","Feminino","Urbana","7221","2 anos"
"2015","Feminino","Rural","1501","2 anos"
"2015","Ignorado","Urbana","237","2 anos"
"2015","Ignorado","Rural","126","2 anos"
"2015","Masculino","Urbana","10750","3 anos"
"2015","Masculino","Rural","2345","3 anos"
"2015","Feminino","Urbana","6034","3 anos"
"2015","Feminino","Rural","1617","3 anos"
"2015","Ignorado","Urbana","257","3 anos"
"2015","Ignorado","Rural","111","3 anos"
"2015","Masculino","Urbana","10291","4 anos"
"2015","Masculino","Rural","2491","4 anos"
"2015","Feminino","Urbana","6004","4 anos"
"2015","Feminino","Rural","1767","4 anos"
"2015","Ignorado","Urbana","242","4 anos"
"2015","Ignorado","Rural","126","4 anos"
"2015","Masculino","Urbana","10630","5 anos"
"2015","Masculino","Rural","2645","5 anos"
"2015","Feminino","Urbana","6171","5 anos"
"2015","Feminino","Rural","2121","5 anos"
"2015","Ignorado","Urbana","274","5 anos"
"2015","Ignorado","Rural","128","5 anos"
"2015","Masculino","Urbana","10753","6 anos"
"2015","Masculino","Rural","2745","6 anos"
"2015","Feminino","Urbana","6565","6 anos"
"2015","Feminino","Rural","2218","6 anos"
"2015","Ignorado","Urbana","229","6 anos"
"2015","Ignorado","Rural","129","6 anos"
"2015","Masculino","Urbana","10322","7 anos"
"2015","Masculino","Rural","2861","7 anos"
"2015","Feminino","Urbana","6390","7 anos"
"2015","Feminino","Rural","2317","7 anos"
"2015","Ignorado","Urbana","273","7 anos"
"2015","Ignorado","Rural","106","7 anos"
"2015","Masculino","Urbana","9034","8 anos"
"2015","Masculino","Rural","2702","8 anos"
"2015","Feminino","Urbana","5819","8 anos"
"2015","Feminino","Rural","2417","8 anos"
"2015","Ignorado","Urbana","282","8 anos"
"2015","Ignorado","Rural","111","8 anos"
"2015","Masculino","Urbana","10357","9 anos"
"2015","Masculino","Rural","2957","9 anos"
"2015","Feminino","Urbana","6652","9 anos"
"2015","Feminino","Rural","2528","9 anos"
"2015","Ignorado","Urbana","313","9 anos"
"2015","Ignorado","Rural","113","9 anos"
"2015","Ignorado","Urbana","1","10 anos"
"2015","Masculino","Urbana","11158","10 anos"
"2015","Masculino","Rural","3035","10 anos"
"2015","Feminino","Urbana","7797","10 anos"
"2015","Feminino","Rural","2546","10 anos"
"2015","Ignorado","Urbana","285","10 anos"
"2015","Ignorado","Rural","123","10 anos"
"2015","Ignorado","Rural","1","11 anos"
"2015","Masculino","Urbana","12233","11 anos"
"2015","Masculino","Rural","3243","11 anos"
"2015","Feminino","Urbana","9129","11 anos"
"2015","Feminino","Rural","2513","11 anos"
"2015","Ignorado","Urbana","301","11 anos"
"2015","Ignorado","Rural","120","11 anos"
"2015","Ignorado","Urbana","1","12 anos"
"2015","Masculino","Urbana","9060","12 anos"
"2015","Masculino","Rural","3577","12 anos"
"2015","Feminino","Urbana","5894","12 anos"
"2015","Feminino","Rural","2804","12 anos"
"2015","Ignorado","Urbana","298","12 anos"
"2015","Ignorado","Rural","111","12 anos"
"2015","Ignorado","Urbana","2","13 anos"
"2015","Ignorado","Rural","1","13 anos"
"2015","Masculino","Urbana","7106","13 anos"
"2015","Masculino","Rural","3385","13 anos"
"2015","Feminino","Urbana","4712","13 anos"
"2015","Feminino","Rural","2844","13 anos"
"2015","Ignorado","Urbana","334","13 anos"
"2015","Ignorado","Rural","134","13 anos"
"2015","Ignorado","Urbana","7","14 anos"
"2015","Ignorado","Rural","2","14 anos"
"2015","Masculino","Urbana","6562","14 anos"
"2015","Masculino","Rural","3537","14 anos"
"2015","Feminino","Urbana","4491","14 anos"
"2015","Feminino","Rural","3016","14 anos"
"2015","Ignorado","Urbana","308","14 anos"
"2015","Ignorado","Rural","137","14 anos"
"2015","Ignorado","Urbana","5","De 15 a 19 anos"
"2015","Ignorado","Rural","7","De 15 a 19 anos"
"2015","Masculino","Urbana","6704","De 15 a 19 anos"
"2015","Masculino","Rural","4001","De 15 a 19 anos"
"2015","Feminino","Urbana","4996","De 15 a 19 anos"
"2015","Feminino","Rural","3373","De 15 a 19 anos"
"2015","Ignorado","Urbana","337","De 15 a 19 anos"
"2015","Ignorado","Rural","140","De 15 a 19 anos"
"2015","Ignorado","Urbana","11","De 15 a 19 anos"
"2015","Ignorado","Rural","20","De 15 a 19 anos"
"2015","Masculino","Urbana","8330","De 15 a 19 anos"
"2015","Masculino","Rural","3961","De 15 a 19 anos"
"2015","Feminino","Urbana","5996","De 15 a 19 anos"
"2015","Feminino","Rural","3428","De 15 a 19 anos"
"2015","Ignorado","Urbana","348","De 15 a 19 anos"
"2015","Ignorado","Rural","136","De 15 a 19 anos"
"2015","Ignorado","Urbana","10","De 15 a 19 anos"
"2015","Ignorado","Rural","13","De 15 a 19 anos"
"2015","Masculino","Urbana","9393","De 15 a 19 anos"
"2015","Masculino","Rural","3638","De 15 a 19 anos"
"2015","Feminino","Urbana","5358","De 15 a 19 anos"
"2015","Feminino","Rural","3162","De 15 a 19 anos"
"2015","Ignorado","Urbana","378","De 15 a 19 anos"
"2015","Ignorado","Rural","141","De 15 a 19 anos"
"2015","Ignorado","Urbana","7","De 15 a 19 anos"
"2015","Ignorado","Rural","11","De 15 a 19 anos"
"2015","Masculino","Urbana","9474","De 15 a 19 anos"
"2015","Masculino","Rural","2880","De 15 a 19 anos"
"2015","Feminino","Urbana","5324","De 15 a 19 anos"
"2015","Feminino","Rural","2286","De 15 a 19 anos"
"2015","Ignorado","Urbana","382","De 15 a 19 anos"
"2015","Ignorado","Rural","116","De 15 a 19 anos"
"2015","Ignorado","Urbana","1","De 15 a 19 anos"
"2015","Ignorado","Rural","5","De 15 a 19 anos"
"2015","Masculino","Urbana","8391","De 15 a 19 anos"
"2015","Masculino","Rural","2549","De 15 a 19 anos"
"2015","Feminino","Urbana","4393","De 15 a 19 anos"
"2015","Feminino","Rural","1929","De 15 a 19 anos"
"2015","Ignorado","Urbana","397","De 15 a 19 anos"
"2015","Ignorado","Rural","126","De 15 a 19 anos"
"2015","Ignorado","Urbana","3","De 20 a 24 anos"
"2015","Ignorado","Rural","9","De 20 a 24 anos"
"2015","Masculino","Urbana","7784","De 20 a 24 anos"
"2015","Masculino","Rural","2880","De 20 a 24 anos"
"2015","Feminino","Urbana","3886","De 20 a 24 anos"
"2015","Feminino","Rural","3229","De 20 a 24 anos"
"2015","Ignorado","Urbana","410","De 20 a 24 anos"
"2015","Ignorado","Rural","121","De 20 a 24 anos"
"2015","Ignorado","Urbana","1","De 20 a 24 anos"
"2015","Ignorado","Rural","23","De 20 a 24 anos"
"2015","Masculino","Urbana","7522","De 20 a 24 anos"
"2015","Masculino","Rural","5912","De 20 a 24 anos"
"2015","Feminino","Urbana","4366","De 20 a 24 anos"
"2015","Feminino","Rural","10042","De 20 a 24 anos"
"2015","Ignorado","Urbana","411","De 20 a 24 anos"
"2015","Ignorado","Rural","126","De 20 a 24 anos"
"2015","Ignorado","Urbana","1","De 20 a 24 anos"
"2015","Ignorado","Rural","21","De 20 a 24 anos"
"2015","Masculino","Urbana","7386","De 20 a 24 anos"
"2015","Masculino","Rural","7715","De 20 a 24 anos"
"2015","Feminino","Urbana","4408","De 20 a 24 anos"
"2015","Feminino","Rural","13273","De 20 a 24 anos"
"2015","Ignorado","Urbana","435","De 20 a 24 anos"
"2015","Ignorado","Rural","113","De 20 a 24 anos"
"2015","Ignorado","Urbana","2","De 20 a 24 anos"
"2015","Ignorado","Rural","145","De 20 a 24 anos"
"2015","Masculino","Urbana","7576","De 20 a 24 anos"
"2015","Masculino","Rural","9412","De 20 a 24 anos"
"2015","Feminino","Urbana","5028","De 20 a 24 anos"
"2015","Feminino","Rural","10844","De 20 a 24 anos"
"2015","Ignorado","Urbana","386","De 20 a 24 anos"
"2015","Ignorado","Rural","436","De 20 a 24 anos"
"2015","Ignorado","Rural","242","De 20 a 24 anos"
"2015","Masculino","Urbana","5183","De 20 a 24 anos"
"2015","Masculino","Rural","3088","De 20 a 24 anos"
"2015","Feminino","Urbana","4006","De 20 a 24 anos"
"2015","Feminino","Rural","2508","De 20 a 24 anos"
"2015","Ignorado","Urbana","357","De 20 a 24 anos"
"2015","Ignorado","Rural","872","De 20 a 24 anos"
"2015","Ignorado","Urbana","1","De 25 a 29 anos"
"2015","Ignorado","Rural","234","De 25 a 29 anos"
"2015","Masculino","Urbana","3915","De 25 a 29 anos"
"2015","Masculino","Rural","2501","De 25 a 29 anos"
"2015","Feminino","Urbana","3370","De 25 a 29 anos"
"2015","Feminino","Rural","1509","De 25 a 29 anos"
"2015","Ignorado","Urbana","342","De 25 a 29 anos"
"2015","Ignorado","Rural","1016","De 25 a 29 anos"
"2015","Ignorado","Urbana","1","De 25 a 29 anos"
"2015","Ignorado","Rural","244","De 25 a 29 anos"
"2015","Masculino","Urbana","3789","De 25 a 29 anos"
"2015","Masculino","Rural","2125","De 25 a 29 anos"
"2015","Feminino","Urbana","3329","De 25 a 29 anos"
"2015","Feminino","Rural","1427","De 25 a 29 anos"
"2015","Ignorado","Urbana","306","De 25 a 29 anos"
"2015","Ignorado","Rural","997","De 25 a 29 anos"
"2015","Ignorado","Rural","204","De 25 a 29 anos"
"2015","Masculino","Urbana","3714","De 25 a 29 anos"
"2015","Masculino","Rural","1859","De 25 a 29 anos"
"2015","Feminino","Urbana","3137","De 25 a 29 anos"
"2015","Feminino","Rural","1149","De 25 a 29 anos"
"2015","Ignorado","Urbana","277","De 25 a 29 anos"
"2015","Ignorado","Rural","1198","De 25 a 29 anos"
"2015","Ignorado","Urbana","1","De 25 a 29 anos"
"2015","Ignorado","Rural","193","De 25 a 29 anos"
"2015","Masculino","Urbana","3838","De 25 a 29 anos"
"2015","Masculino","Rural","1604","De 25 a 29 anos"
"2015","Feminino","Urbana","2954","De 25 a 29 anos"
"2015","Feminino","Rural","1061","De 25 a 29 anos"
"2015","Ignorado","Urbana","252","De 25 a 29 anos"
"2015","Ignorado","Rural","1547","De 25 a 29 anos"
"2015","Ignorado","Rural","179","De 25 a 29 anos"
"2015","Masculino","Urbana","3939","De 25 a 29 anos"
"2015","Masculino","Rural","1517","De 25 a 29 anos"
"2015","Feminino","Urbana","2851","De 25 a 29 anos"
"2015","Feminino","Rural","1182","De 25 a 29 anos"
"2015","Ignorado","Urbana","276","De 25 a 29 anos"
"2015","Ignorado","Rural","1070","De 25 a 29 anos"
"2015","Ignorado","Urbana","1","De 30 a 34 anos"
"2015","Ignorado","Rural","186","De 30 a 34 anos"
"2015","Masculino","Urbana","3700","De 30 a 34 anos"
"2015","Masculino","Rural","1390","De 30 a 34 anos"
"2015","Feminino","Urbana","2625","De 30 a 34 anos"
"2015","Feminino","Rural","1125","De 30 a 34 anos"
"2015","Ignorado","Urbana","241","De 30 a 34 anos"
"2015","Ignorado","Rural","1057","De 30 a 34 anos"
"2015","Ignorado","Urbana","1","De 30 a 34 anos"
"2015","Ignorado","Rural","177","De 30 a 34 anos"
"2015","Masculino","Urbana","4680","De 30 a 34 anos"
"2015","Masculino","Rural","1419","De 30 a 34 anos"
"2015","Feminino","Urbana","2855","De 30 a 34 anos"
"2015","Feminino","Rural","1072","De 30 a 34 anos"
"2015","Ignorado","Urbana","252","De 30 a 34 anos"
"2015","Ignorado","Rural","1164","De 30 a 34 anos"
"2015","Ignorado","Urbana","1","De 30 a 34 anos"
"2015","Ignorado","Rural","163","De 30 a 34 anos"
"2015","Masculino","Urbana","4396","De 30 a 34 anos"
"2015","Masculino","Rural","1461","De 30 a 34 anos"
"2015","Feminino","Urbana","2874","De 30 a 34 anos"
"2015","Feminino","Rural","948","De 30 a 34 anos"
"2015","Ignorado","Urbana","225","De 30 a 34 anos"
"2015","Ignorado","Rural","1013","De 30 a 34 anos"
"2015","Ignorado","Rural","165","De 30 a 34 anos"
"2015","Masculino","Urbana","3428","De 30 a 34 anos"
"2015","Masculino","Rural","1235","De 30 a 34 anos"
"2015","Feminino","Urbana","2096","De 30 a 34 anos"
"2015","Feminino","Rural","891","De 30 a 34 anos"
"2015","Ignorado","Urbana","225","De 30 a 34 anos"
"2015","Ignorado","Rural","990","De 30 a 34 anos"
"2015","Ignorado","Urbana","2","De 30 a 34 anos"
"2015","Ignorado","Rural","108","De 30 a 34 anos"
"2015","Masculino","Urbana","3227","De 30 a 34 anos"
"2015","Masculino","Rural","883","De 30 a 34 anos"
"2015","Feminino","Urbana","1636","De 30 a 34 anos"
"2015","Feminino","Rural","609","De 30 a 34 anos"
"2015","Ignorado","Urbana","193","De 30 a 34 anos"
"2015","Ignorado","Rural","1018","De 30 a 34 anos"
"2015","Ignorado","Rural","84","De 35 a 39 anos"
"2015","Masculino","Urbana","2703","De 35 a 39 anos"
"2015","Masculino","Rural","707","De 35 a 39 anos"
"2015","Feminino","Urbana","1339","De 35 a 39 anos"
"2015","Feminino","Rural","403","De 35 a 39 anos"
"2015","Ignorado","Urbana","190","De 35 a 39 anos"
"2015","Ignorado","Rural","953","De 35 a 39 anos"
"2015","Ignorado","Rural","72","De 35 a 39 anos"
"2015","Masculino","Urbana","2224","De 35 a 39 anos"
"2015","Masculino","Rural","582","De 35 a 39 anos"
"2015","Feminino","Urbana","1176","De 35 a 39 anos"
"2015","Feminino","Rural","331","De 35 a 39 anos"
"2015","Ignorado","Urbana","181","De 35 a 39 anos"
"2015","Ignorado","Rural","834","De 35 a 39 anos"
"2015","Ignorado","Urbana","2","De 35 a 39 anos"
"2015","Ignorado","Rural","62","De 35 a 39 anos"
"2015","Masculino","Urbana","2367","De 35 a 39 anos"
"2015","Masculino","Rural","505","De 35 a 39 anos"
"2015","Feminino","Urbana","1071","De 35 a 39 anos"
"2015","Feminino","Rural","263","De 35 a 39 anos"
"2015","Ignorado","Urbana","178","De 35 a 39 anos"
"2015","Ignorado","Rural","830","De 35 a 39 anos"
"2015","Ignorado","Urbana","23","De 35 a 39 anos"
"2015","Ignorado","Rural","68","De 35 a 39 anos"
"2015","Masculino","Urbana","2066","De 35 a 39 anos"
"2015","Masculino","Rural","493","De 35 a 39 anos"
"2015","Feminino","Urbana","1139","De 35 a 39 anos"
"2015","Feminino","Rural","253","De 35 a 39 anos"
"2015","Ignorado","Urbana","148","De 35 a 39 anos"
"2015","Ignorado","Rural","788","De 35 a 39 anos"
"2015","Ignorado","Urbana","21","De 35 a 39 anos"
"2015","Ignorado","Rural","48","De 35 a 39 anos"
"2015","Masculino","Urbana","1871","De 35 a 39 anos"
"2015","Masculino","Rural","402","De 35 a 39 anos"
"2015","Feminino","Urbana","1340","De 35 a 39 anos"
"2015","Feminino","Rural","185","De 35 a 39 anos"
"2015","Ignorado","Urbana","137","De 35 a 39 anos"
"2015","Ignorado","Rural","643","De 35 a 39 anos"
"2015","Ignorado","Urbana","15","Acima de 40 anos"
"2015","Ignorado","Rural","24","Acima de 40 anos"
"2015","Masculino","Urbana","1056","Acima de 40 anos"
"2015","Masculino","Rural","171","Acima de 40 anos"
"2015","Feminino","Urbana","543","Acima de 40 anos"
"2015","Feminino","Rural","62","Acima de 40 anos"
"2015","Ignorado","Urbana","116","Acima de 40 anos"
"2015","Ignorado","Rural","566","Acima de 40 anos"
"2015","Ignorado","Urbana","12","Acima de 40 anos"
"2015","Ignorado","Rural","7","Acima de 40 anos"
"2015","Masculino","Urbana","676","Acima de 40 anos"
"2015","Masculino","Rural","80","Acima de 40 anos"
"2015","Feminino","Urbana","333","Acima de 40 anos"
"2015","Feminino","Rural","26","Acima de 40 anos"
"2015","Ignorado","Urbana","109","Acima de 40 anos"
"2015","Ignorado","Rural","488","Acima de 40 anos"
"2015","Ignorado","Urbana","6","Acima de 40 anos"
"2015","Ignorado","Rural","9","Acima de 40 anos"
"2015","Masculino","Urbana","628","Acima de 40 anos"
"2015","Masculino","Rural","50","Acima de 40 anos"
"2015","Feminino","Urbana","226","Acima de 40 anos"
"2015","Feminino","Rural","28","Acima de 40 anos"
"2015","Ignorado","Urbana","95","Acima de 40 anos"
"2015","Ignorado","Rural","444","Acima de 40 anos"
"2015","Ignorado","Urbana","4","Acima de 40 anos"
"2015","Ignorado","Rural","20","Acima de 40 anos"
"2015","Masculino","Urbana","505","Acima de 40 anos"
"2015","Masculino","Rural","89","Acima de 40 anos"
"2015","Feminino","Urbana","152","Acima de 40 anos"
"2015","Feminino","Rural","44","Acima de 40 anos"
"2015","Ignorado","Urbana","85","Acima de 40 anos"
"2015","Ignorado","Rural","239","Acima de 40 anos"
"2015","Ignorado","Urbana","5","Acima de 40 anos"
"2015","Masculino","Urbana","385","Acima de 40 anos"
"2015","Feminino","Urbana","106","Acima de 40 anos"
"2015","Ignorado","Urbana","87","Acima de 40 anos"
"2015","Ignorado","Urbana","3","Acima de 40 anos"
"2015","Masculino","Urbana","314","Acima de 40 anos"
"2015","Feminino","Urbana","100","Acima de 40 anos"
"2015","Ignorado","Urbana","73","Acima de 40 anos"
"2015","Masculino","Urbana","259","Acima de 40 anos"
"2015","Feminino","Urbana","98","Acima de 40 anos"
"2015","Ignorado","Urbana","57","Acima de 40 anos"
"2015","Ignorado","Urbana","2","Acima de 40 anos"
"2015","Masculino","Urbana","155","Acima de 40 anos"
"2015","Feminino","Urbana","75","Acima de 40 anos"
"2015","Ignorado","Urbana","64","Acima de 40 anos"
"2015","Ignorado","Urbana","4","Acima de 40 anos"
"2015","Masculino","Urbana","170","Acima de 40 anos"
"2015","Feminino","Urbana","87","Acima de 40 anos"
"2015","Ignorado","Urbana","49","Acima de 40 anos"
"2015","Ignorado","Urbana","5","Acima de 40 anos"
"2015","Masculino","Urbana","207","Acima de 40 anos"
"2015","Feminino","Urbana","112","Acima de 40 anos"
"2015","Ignorado","Urbana","41","Acima de 40 anos"
"2015","Ignorado","Urbana","4","Acima de 40 anos"
"2015","Masculino","Urbana","168","Acima de 40 anos"
"2015","Feminino","Urbana","109","Acima de 40 anos"
"2015","Ignorado","Urbana","23","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","144","Acima de 40 anos"
"2015","Feminino","Urbana","83","Acima de 40 anos"
"2015","Ignorado","Urbana","39","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","94","Acima de 40 anos"
"2015","Feminino","Urbana","60","Acima de 40 anos"
"2015","Ignorado","Urbana","37","Acima de 40 anos"
"2015","Masculino","Urbana","71","Acima de 40 anos"
"2015","Feminino","Urbana","55","Acima de 40 anos"
"2015","Ignorado","Urbana","26","Acima de 40 anos"
"2015","Ignorado","Urbana","2","Acima de 40 anos"
"2015","Masculino","Urbana","47","Acima de 40 anos"
"2015","Feminino","Urbana","48","Acima de 40 anos"
"2015","Ignorado","Urbana","33","Acima de 40 anos"
"2015","Ignorado","Urbana","3","Acima de 40 anos"
"2015","Masculino","Urbana","81","Acima de 40 anos"
"2015","Feminino","Urbana","58","Acima de 40 anos"
"2015","Ignorado","Urbana","20","Acima de 40 anos"
"2015","Masculino","Urbana","71","Acima de 40 anos"
"2015","Feminino","Urbana","78","Acima de 40 anos"
"2015","Ignorado","Urbana","12","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","54","Acima de 40 anos"
"2015","Feminino","Urbana","43","Acima de 40 anos"
"2015","Ignorado","Urbana","28","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","54","Acima de 40 anos"
"2015","Feminino","Urbana","40","Acima de 40 anos"
"2015","Ignorado","Urbana","19","Acima de 40 anos"
"2015","Masculino","Urbana","41","Acima de 40 anos"
"2015","Feminino","Urbana","53","Acima de 40 anos"
"2015","Ignorado","Urbana","11","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","40","Acima de 40 anos"
"2015","Feminino","Urbana","20","Acima de 40 anos"
"2015","Ignorado","Urbana","3","Acima de 40 anos"
"2015","Masculino","Urbana","32","Acima de 40 anos"
"2015","Feminino","Urbana","21","Acima de 40 anos"
"2015","Ignorado","Urbana","9","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","33","Acima de 40 anos"
"2015","Feminino","Urbana","21","Acima de 40 anos"
"2015","Ignorado","Urbana","5","Acima de 40 anos"
"2015","Ignorado","Urbana","1","Acima de 40 anos"
"2015","Masculino","Urbana","17","Acima de 40 anos"
"2015","Feminino","Urbana","17","Acima de 40 anos"
"2015","Ignorado","Urbana","7","Acima de 40 anos"
"2015","Masculino","Urbana","24","Acima de 40 anos"
"2015","Feminino","Urbana","15","Acima de 40 anos"
"2015","Ignorado","Urbana","5","Acima de 40 anos"
"2015","Masculino","Urbana","9","Acima de 40 anos"
"2015","Feminino","Urbana","18","Acima de 40 anos"
"2015","Ignorado","Urbana","4","Acima de 40 anos"
"2015","Masculino","Urbana","4","Acima de 40 anos"
"2015","Feminino","Urbana","11","Acima de 40 anos"
