"id_log";"usuario";"data"
"1314";"4";"2018-09-12 14:09:00"
"1315";"4";"2018-09-12 14:09:00"
"1316";"4";"2018-09-12 14:09:00"
"1317";"4";"2018-09-12 14:09:00"
"1318";"4";"2018-09-12 14:09:00"
"1319";"4";"2018-09-12 14:09:00"
"1320";"4";"2018-09-12 14:09:00"
"1321";"4";"2018-09-12 16:09:00"
"1322";"4";"2018-09-12 16:09:00"
"1323";"4";"2018-09-12 16:09:00"
"1324";"4";"2018-09-12 16:09:00"
"1325";"4";"2018-09-12 16:09:00"
"1326";"4";"2018-09-12 16:09:00"
"1327";"4";"2018-09-12 16:09:00"
"1328";"4";"2018-09-12 16:09:00"
"1329";"4";"2018-09-12 16:09:00"
"1330";"4";"2018-09-12 16:09:00"
"1331";"4";"2018-09-12 16:09:00"
"1332";"4";"2018-09-12 17:09:00"
"1333";"4";"2018-09-12 17:09:00"
"1334";"4";"2018-09-12 17:09:00"
"1335";"4";"2018-09-12 17:09:00"
"1336";"4";"2018-09-12 17:09:00"
"1337";"4";"2018-09-12 18:09:00"
"1338";"4";"2018-09-12 18:09:00"
"1339";"4";"2018-09-12 18:09:00"
"1340";"4";"2018-09-12 18:09:00"
"1341";"4";"2018-09-12 18:09:00"
"1342";"4";"2018-09-12 18:09:00"
"1343";"4";"2018-09-12 18:09:00"
"1344";"4";"2018-09-13 13:09:00"
"1345";"4";"2018-09-13 14:09:00"
"1346";"4";"2018-09-13 14:09:00"
"1347";"4";"2018-09-13 14:09:00"
"1348";"4";"2018-09-13 14:09:00"
"1349";"4";"2018-09-13 14:09:00"
"1350";"4";"2018-09-13 14:09:00"
"1351";"4";"2018-09-13 14:09:00"
"1352";"4";"2018-09-13 14:09:00"
"1353";"4";"2018-09-13 15:09:00"
"1354";"4";"2018-09-13 15:09:00"
"1355";"4";"2018-09-13 16:09:00"
"1356";"4";"2018-09-13 17:09:00"
"1357";"4";"2018-09-13 17:09:00"
"1358";"4";"2018-09-13 17:09:00"
"1359";"4";"2018-09-13 17:09:00"
"1360";"4";"2018-09-13 17:09:00"
"1361";"4";"2018-09-13 17:09:00"
"1362";"4";"2018-09-13 18:09:00"
"1363";"4";"2018-09-14 13:09:00"
"1364";"4";"2018-09-14 14:09:00"
"1365";"4";"2018-09-14 14:09:00"
"1366";"4";"2018-09-14 14:09:00"
"1367";"4";"2018-09-14 14:09:00"
"1368";"4";"2018-09-14 14:09:00"
"1369";"4";"2018-09-14 14:09:00"
"1370";"4";"2018-09-14 14:09:00"
"1371";"4";"2018-09-14 14:09:00"
"1372";"4";"2018-09-14 14:09:00"
"1373";"4";"2018-09-14 14:09:00"
"1374";"4";"2018-09-14 14:09:00"
"1375";"4";"2018-09-14 14:09:00"
"1376";"4";"2018-09-14 14:09:00"
"1377";"4";"2018-09-14 14:09:00"
"1378";"4";"2018-09-14 14:09:00"
"1379";"4";"2018-09-14 14:09:00"
"1380";"4";"2018-09-14 14:09:00"
"1381";"4";"2018-09-14 16:09:00"
"1382";"4";"2018-09-14 16:09:00"
"1383";"4";"2018-09-14 16:09:00"
"1384";"4";"2018-09-14 16:09:00"
"1385";"4";"2018-09-14 16:09:00"
"1386";"4";"2018-09-14 16:09:00"
"1387";"4";"2018-09-14 16:09:00"
"1388";"4";"2018-09-14 16:09:00"
"1389";"4";"2018-09-14 16:09:00"
"1390";"4";"2018-09-14 16:09:00"
"1391";"4";"2018-09-14 16:09:00"
"1392";"4";"2018-09-14 16:09:00"
"1393";"4";"2018-09-14 16:09:00"
"1394";"4";"2018-09-14 16:09:00"
"1395";"4";"2018-09-14 16:09:00"
"1396";"4";"2018-09-14 16:09:00"
"1397";"4";"2018-09-14 17:09:00"
"1398";"4";"2018-09-14 17:09:00"
"1399";"4";"2018-09-14 17:09:00"
"1400";"4";"2018-09-14 17:09:00"
"1401";"4";"2018-09-14 17:09:00"
"1402";"4";"2018-09-14 17:09:00"
"1403";"4";"2018-09-14 17:09:00"
"1404";"4";"2018-09-14 18:09:00"
"1405";"4";"2018-09-14 18:09:00"
"1406";"4";"2018-09-14 18:09:00"
"1407";"4";"2018-09-14 18:09:00"
"1408";"4";"2018-09-14 18:09:00"
"1409";"4";"2018-09-14 18:09:00"
"1410";"4";"2018-09-14 18:09:00"
"1411";"4";"2018-09-14 18:09:00"
"1412";"4";"2018-09-14 18:09:00"
"1413";"4";"2018-09-15 09:09:00"
"1414";"4";"2018-09-15 09:09:00"
"1415";"4";"2018-09-15 09:09:00"
"1416";"4";"2018-09-15 09:09:00"
"1417";"4";"2018-09-15 09:09:00"
"1418";"4";"2018-09-15 09:09:00"
"1419";"4";"2018-09-15 10:09:00"
"1420";"4";"2018-09-15 10:09:00"
"1421";"4";"2018-09-15 10:09:00"
"1422";"4";"2018-09-15 10:09:00"
"1423";"4";"2018-09-15 10:09:00"
"1424";"4";"2018-09-15 15:09:00"
"1425";"4";"2018-09-15 17:09:00"
"1426";"4";"2018-09-15 17:09:00"
"1427";"4";"2018-09-15 17:09:00"
"1428";"4";"2018-09-15 17:09:00"
"1429";"4";"2018-09-15 17:09:00"
"1430";"4";"2018-09-15 17:09:00"
"1431";"4";"2018-09-15 17:09:00"
"1432";"4";"2018-09-15 17:09:00"
"1433";"4";"2018-09-15 17:09:00"
"1434";"4";"2018-09-15 17:09:00"
"1435";"4";"2018-09-15 17:09:00"
"1436";"4";"2018-09-15 17:09:00"
"1437";"4";"2018-09-15 17:09:00"
"1438";"4";"2018-09-15 17:09:00"
"1439";"4";"2018-09-15 17:09:00"
"1440";"4";"2018-09-15 17:09:00"
"1441";"4";"2018-09-15 18:09:00"
"1442";"3";"2018-09-17 12:09:00"
"1443";"3";"2018-09-17 12:09:00"
"1444";"3";"2018-09-17 12:09:00"
"1445";"3";"2018-09-17 12:09:00"
"1446";"3";"2018-09-17 12:09:00"
"1447";"3";"2018-09-17 12:09:00"
"1448";"3";"2018-09-17 12:09:00"
"1449";"3";"2018-09-17 12:09:00"
"1450";"3";"2018-09-17 12:09:00"
"1451";"3";"2018-09-17 12:09:00"
"1452";"3";"2018-09-17 12:09:00"
"1453";"3";"2018-09-17 12:09:00"
"1454";"4";"2018-09-17 15:09:00"
"1455";"4";"2018-09-17 15:09:00"
"1456";"4";"2018-09-17 15:09:00"
"1457";"4";"2018-09-17 15:09:00"
"1458";"4";"2018-09-17 15:09:00"
"1459";"4";"2018-09-17 15:09:00"
"1460";"4";"2018-09-17 15:09:00"
"1461";"4";"2018-09-17 16:09:00"
"1462";"4";"2018-09-17 16:09:00"
"1463";"4";"2018-09-17 16:09:00"
"1464";"4";"2018-09-17 16:09:00"
"1465";"4";"2018-09-17 16:09:00"
"1466";"4";"2018-09-17 18:09:00"
"1467";"4";"2018-09-17 18:09:00"
"1468";"4";"2018-09-17 18:09:00"
"1469";"4";"2018-09-17 18:09:00"
"1470";"4";"2018-09-17 18:09:00"
"1471";"4";"2018-09-17 18:09:00"
"1472";"4";"2018-09-17 18:09:00"
"1473";"3";"2018-09-18 14:09:00"
"1474";"3";"2018-09-18 14:09:00"
"1475";"3";"2018-09-18 14:09:00"
"1476";"3";"2018-09-18 14:09:00"
"1477";"3";"2018-09-18 14:09:00"
"1478";"3";"2018-09-18 14:09:00"
"1479";"3";"2018-09-18 14:09:00"
"1480";"3";"2018-09-18 14:09:00"
"1481";"3";"2018-09-18 14:09:00"
"1482";"4";"2018-09-18 15:09:00"
"1483";"4";"2018-09-18 15:09:00"
"1484";"4";"2018-09-18 15:09:00"
"1485";"4";"2018-09-18 15:09:00"
"1486";"4";"2018-09-18 15:09:00"
"1487";"4";"2018-09-18 15:09:00"
"1488";"4";"2018-09-18 15:09:00"
"1489";"3";"2018-09-18 16:09:00"
"1490";"3";"2018-09-18 16:09:00"
"1491";"4";"2018-09-18 18:09:00"
"1492";"4";"2018-09-18 18:09:00"
"1493";"3";"2018-09-19 13:09:00"
"1494";"3";"2018-09-19 13:09:00"
"1495";"3";"2018-09-19 13:09:00"
"1496";"3";"2018-09-19 13:09:00"
"1497";"3";"2018-09-19 13:09:00"
"1498";"3";"2018-09-19 13:09:00"
"1499";"3";"2018-09-19 13:09:00"
"1500";"3";"2018-09-19 13:09:00"
"1501";"3";"2018-09-19 13:09:00"
"1502";"4";"2018-09-19 14:09:00"
"1503";"4";"2018-09-19 14:09:00"
"1504";"4";"2018-09-19 14:09:00"
"1505";"4";"2018-09-19 17:09:00"
"1506";"4";"2018-09-19 17:09:00"
"1507";"4";"2018-09-19 17:09:00"
"1508";"4";"2018-09-19 18:09:00"
"1509";"4";"2018-09-19 18:09:00"
"1510";"4";"2018-09-19 18:09:00"
"1511";"4";"2018-09-19 18:09:00"
"1512";"4";"2018-09-19 18:09:00"
"1513";"4";"2018-09-19 18:09:00"
"1514";"4";"2018-09-19 18:09:00"
"1515";"4";"2018-09-19 18:09:00"
"1516";"4";"2018-09-19 18:09:00"
"1517";"4";"2018-09-19 18:09:00"
"1518";"4";"2018-09-19 18:09:00"
"1519";"4";"2018-09-19 18:09:00"
"1520";"3";"2018-09-20 13:09:00"
"1521";"4";"2018-09-20 15:09:00"
"1522";"3";"2018-09-20 17:09:00"
"1523";"3";"2018-09-20 17:09:00"
"1524";"3";"2018-09-20 17:09:00"
"1525";"3";"2018-09-20 17:09:00"
"1526";"3";"2018-09-20 18:09:00"
"1527";"3";"2018-09-20 18:09:00"
"1528";"4";"2018-09-21 13:09:00"
"1529";"4";"2018-09-21 13:09:00"
"1530";"4";"2018-09-21 13:09:00"
"1531";"4";"2018-09-21 13:09:00"
"1532";"4";"2018-09-21 13:09:00"
"1533";"4";"2018-09-21 13:09:00"
"1534";"4";"2018-09-21 14:09:00"
"1535";"4";"2018-09-21 14:09:00"
"1536";"4";"2018-09-21 14:09:00"
"1537";"4";"2018-09-21 14:09:00"
"1538";"4";"2018-09-21 14:09:00"
"1539";"4";"2018-09-21 14:09:00"
"1540";"4";"2018-09-21 14:09:00"
"1541";"4";"2018-09-21 14:09:00"
"1542";"4";"2018-09-21 14:09:00"
"1543";"4";"2018-09-21 14:09:00"
"1544";"4";"2018-09-21 14:09:00"
"1545";"4";"2018-09-21 14:09:00"
"1546";"4";"2018-09-21 14:09:00"
"1547";"4";"2018-09-21 14:09:00"
"1548";"3";"2018-09-21 14:09:00"
"1549";"3";"2018-09-21 14:09:00"
"1550";"3";"2018-09-21 14:09:00"
"1551";"3";"2018-09-21 14:09:00"
"1552";"3";"2018-09-21 14:09:00"
"1553";"3";"2018-09-21 14:09:00"
"1554";"3";"2018-09-21 14:09:00"
"1555";"3";"2018-09-21 14:09:00"
"1556";"3";"2018-09-21 14:09:00"
"1557";"3";"2018-09-21 14:09:00"
"1558";"3";"2018-09-21 14:09:00"
"1559";"3";"2018-09-21 14:09:00"
"1560";"3";"2018-09-21 14:09:00"
"1561";"3";"2018-09-21 14:09:00"
"1562";"3";"2018-09-21 14:09:00"
"1563";"3";"2018-09-21 14:09:00"
"1564";"3";"2018-09-21 14:09:00"
"1565";"3";"2018-09-21 14:09:00"
"1566";"3";"2018-09-21 14:09:00"
"1567";"3";"2018-09-21 14:09:00"
"1568";"3";"2018-09-21 14:09:00"
"1569";"3";"2018-09-21 14:09:00"
"1570";"3";"2018-09-21 14:09:00"
"1571";"3";"2018-09-21 14:09:00"
"1572";"3";"2018-09-21 14:09:00"
"1573";"3";"2018-09-21 14:09:00"
"1574";"3";"2018-09-21 14:09:00"
"1575";"3";"2018-09-21 14:09:00"
"1576";"3";"2018-09-21 14:09:00"
"1577";"3";"2018-09-21 14:09:00"
"1578";"3";"2018-09-21 14:09:00"
"1579";"3";"2018-09-21 14:09:00"
"1580";"3";"2018-09-21 14:09:00"
"1581";"3";"2018-09-21 14:09:00"
"1582";"3";"2018-09-21 14:09:00"
"1583";"3";"2018-09-21 14:09:00"
"1584";"3";"2018-09-21 14:09:00"
"1585";"3";"2018-09-21 14:09:00"
"1586";"3";"2018-09-21 14:09:00"
"1587";"3";"2018-09-21 14:09:00"
"1588";"3";"2018-09-21 14:09:00"
"1589";"3";"2018-09-21 14:09:00"
"1590";"3";"2018-09-21 14:09:00"
"1591";"3";"2018-09-21 14:09:00"
"1592";"3";"2018-09-21 14:09:00"
"1593";"3";"2018-09-21 14:09:00"
"1594";"3";"2018-09-21 14:09:00"
"1595";"3";"2018-09-21 14:09:00"
"1596";"3";"2018-09-21 14:09:00"
"1597";"3";"2018-09-21 14:09:00"
"1598";"3";"2018-09-21 14:09:00"
"1599";"3";"2018-09-21 14:09:00"
"1600";"3";"2018-09-21 14:09:00"
"1601";"3";"2018-09-21 14:09:00"
"1602";"3";"2018-09-21 14:09:00"
"1603";"3";"2018-09-21 14:09:00"
"1604";"3";"2018-09-21 14:09:00"
"1605";"3";"2018-09-21 14:09:00"
"1606";"3";"2018-09-21 14:09:00"
"1607";"3";"2018-09-21 14:09:00"
"1608";"3";"2018-09-21 14:09:00"
"1609";"3";"2018-09-21 14:09:00"
"1610";"3";"2018-09-21 14:09:00"
"1611";"3";"2018-09-21 14:09:00"
"1612";"3";"2018-09-21 14:09:00"
"1613";"3";"2018-09-21 14:09:00"
"1614";"3";"2018-09-21 14:09:00"
"1615";"3";"2018-09-21 14:09:00"
"1616";"3";"2018-09-21 14:09:00"
"1617";"3";"2018-09-21 14:09:00"
"1618";"3";"2018-09-21 14:09:00"
"1619";"3";"2018-09-21 14:09:00"
"1620";"3";"2018-09-21 14:09:00"
"1621";"3";"2018-09-21 14:09:00"
"1622";"3";"2018-09-21 14:09:00"
"1623";"3";"2018-09-21 14:09:00"
"1624";"3";"2018-09-21 14:09:00"
"1625";"3";"2018-09-21 14:09:00"
"1626";"3";"2018-09-21 14:09:00"
"1627";"3";"2018-09-21 14:09:00"
"1628";"3";"2018-09-21 14:09:00"
"1629";"3";"2018-09-21 14:09:00"
"1630";"3";"2018-09-21 14:09:00"
"1631";"3";"2018-09-21 14:09:00"
"1632";"3";"2018-09-21 14:09:00"
"1633";"3";"2018-09-21 14:09:00"
"1634";"3";"2018-09-21 14:09:00"
"1635";"3";"2018-09-21 14:09:00"
"1636";"3";"2018-09-21 14:09:00"
"1637";"3";"2018-09-21 14:09:00"
"1638";"3";"2018-09-21 14:09:00"
"1639";"3";"2018-09-21 14:09:00"
"1640";"3";"2018-09-21 14:09:00"
"1641";"3";"2018-09-21 14:09:00"
"1642";"3";"2018-09-21 14:09:00"
"1643";"3";"2018-09-21 14:09:00"
"1644";"3";"2018-09-21 14:09:00"
"1645";"3";"2018-09-21 14:09:00"
"1646";"3";"2018-09-21 14:09:00"
"1647";"3";"2018-09-21 14:09:00"
"1648";"3";"2018-09-21 14:09:00"
"1649";"3";"2018-09-21 14:09:00"
"1650";"3";"2018-09-21 14:09:00"
"1651";"3";"2018-09-21 14:09:00"
"1652";"3";"2018-09-21 14:09:00"
"1653";"3";"2018-09-21 14:09:00"
"1654";"3";"2018-09-21 14:09:00"
"1655";"3";"2018-09-21 14:09:00"
"1656";"3";"2018-09-21 14:09:00"
"1657";"3";"2018-09-21 14:09:00"
"1658";"3";"2018-09-21 14:09:00"
"1659";"3";"2018-09-21 14:09:00"
"1660";"3";"2018-09-21 14:09:00"
"1661";"3";"2018-09-21 14:09:00"
"1662";"3";"2018-09-21 14:09:00"
"1663";"3";"2018-09-21 14:09:00"
"1664";"3";"2018-09-21 14:09:00"
"1665";"3";"2018-09-21 14:09:00"
"1666";"3";"2018-09-21 14:09:00"
"1667";"3";"2018-09-21 14:09:00"
"1668";"3";"2018-09-21 14:09:00"
"1669";"3";"2018-09-21 14:09:00"
"1670";"3";"2018-09-21 14:09:00"
"1671";"3";"2018-09-21 14:09:00"
"1672";"3";"2018-09-21 14:09:00"
"1673";"3";"2018-09-21 14:09:00"
"1674";"3";"2018-09-21 14:09:00"
"1675";"3";"2018-09-21 14:09:00"
"1676";"3";"2018-09-21 14:09:00"
"1677";"3";"2018-09-21 14:09:00"
"1678";"3";"2018-09-21 14:09:00"
"1679";"3";"2018-09-21 14:09:00"
"1680";"3";"2018-09-21 14:09:00"
"1681";"3";"2018-09-21 14:09:00"
"1682";"3";"2018-09-21 14:09:00"
"1683";"3";"2018-09-21 14:09:00"
"1684";"3";"2018-09-21 14:09:00"
"1685";"3";"2018-09-21 14:09:00"
"1686";"3";"2018-09-21 14:09:00"
"1687";"3";"2018-09-21 14:09:00"
"1688";"3";"2018-09-21 14:09:00"
"1689";"3";"2018-09-21 14:09:00"
"1690";"3";"2018-09-21 14:09:00"
"1691";"3";"2018-09-21 14:09:00"
"1692";"3";"2018-09-21 14:09:00"
"1693";"3";"2018-09-21 14:09:00"
"1694";"3";"2018-09-21 14:09:00"
"1695";"3";"2018-09-21 14:09:00"
"1696";"3";"2018-09-21 14:09:00"
"1697";"3";"2018-09-21 14:09:00"
"1698";"3";"2018-09-21 14:09:00"
"1699";"3";"2018-09-21 14:09:00"
"1700";"3";"2018-09-21 14:09:00"
"1701";"3";"2018-09-21 14:09:00"
"1702";"3";"2018-09-21 14:09:00"
"1703";"3";"2018-09-21 14:09:00"
"1704";"3";"2018-09-21 14:09:00"
"1705";"3";"2018-09-21 14:09:00"
"1706";"3";"2018-09-21 14:09:00"
"1707";"3";"2018-09-21 14:09:00"
"1708";"3";"2018-09-21 14:09:00"
"1709";"3";"2018-09-21 14:09:00"
"1710";"3";"2018-09-21 14:09:00"
"1711";"3";"2018-09-21 14:09:00"
"1712";"3";"2018-09-21 14:09:00"
"1713";"3";"2018-09-21 14:09:00"
"1714";"3";"2018-09-21 14:09:00"
"1715";"3";"2018-09-21 14:09:00"
"1716";"3";"2018-09-21 14:09:00"
"1717";"3";"2018-09-21 14:09:00"
"1718";"3";"2018-09-21 14:09:00"
"1719";"3";"2018-09-21 14:09:00"
"1720";"3";"2018-09-21 14:09:00"
"1721";"3";"2018-09-21 14:09:00"
"1722";"3";"2018-09-21 14:09:00"
"1723";"3";"2018-09-21 14:09:00"
"1724";"3";"2018-09-21 14:09:00"
"1725";"3";"2018-09-21 14:09:00"
"1726";"3";"2018-09-21 14:09:00"
"1727";"3";"2018-09-21 14:09:00"
"1728";"3";"2018-09-21 14:09:00"
"1729";"3";"2018-09-21 14:09:00"
"1730";"3";"2018-09-21 14:09:00"
"1731";"3";"2018-09-21 14:09:00"
"1732";"3";"2018-09-21 14:09:00"
"1733";"3";"2018-09-21 14:09:00"
"1734";"3";"2018-09-21 15:09:00"
"1735";"3";"2018-09-21 15:09:00"
"1736";"3";"2018-09-21 15:09:00"
"1737";"3";"2018-09-21 15:09:00"
"1738";"3";"2018-09-21 15:09:00"
"1739";"3";"2018-09-21 15:09:00"
"1740";"3";"2018-09-21 15:09:00"
"1741";"3";"2018-09-21 15:09:00"
"1742";"3";"2018-09-21 15:09:00"
"1743";"3";"2018-09-21 15:09:00"
"1744";"3";"2018-09-21 15:09:00"
"1745";"3";"2018-09-21 15:09:00"
"1746";"3";"2018-09-21 15:09:00"
"1747";"3";"2018-09-21 15:09:00"
"1748";"3";"2018-09-21 15:09:00"
"1749";"3";"2018-09-21 15:09:00"
"1750";"3";"2018-09-21 15:09:00"
"1751";"4";"2018-09-21 15:09:00"
"1752";"4";"2018-09-21 16:09:00"
"1753";"4";"2018-09-21 16:09:00"
"1754";"4";"2018-09-21 16:09:00"
"1755";"4";"2018-09-21 16:09:00"
"1756";"4";"2018-09-21 16:09:00"
"1757";"4";"2018-09-21 16:09:00"
"1758";"4";"2018-09-21 16:09:00"
"1759";"4";"2018-09-21 16:09:00"
"1760";"4";"2018-09-21 16:09:00"
"1761";"4";"2018-09-21 16:09:00"
"1762";"4";"2018-09-21 16:09:00"
"1763";"4";"2018-09-21 16:09:00"
"1764";"4";"2018-09-21 16:09:00"
"1765";"4";"2018-09-21 16:09:00"
"1766";"4";"2018-09-21 16:09:00"
"1767";"4";"2018-09-21 16:09:00"
"1768";"4";"2018-09-21 16:09:00"
"1769";"4";"2018-09-21 17:09:00"
"1770";"4";"2018-09-21 17:09:00"
"1771";"4";"2018-09-21 17:09:00"
"1772";"4";"2018-09-21 17:09:00"
"1773";"4";"2018-09-21 17:09:00"
"1774";"4";"2018-09-21 17:09:00"
"1775";"4";"2018-09-21 17:09:00"
"1776";"4";"2018-09-21 17:09:00"
"1777";"4";"2018-09-21 17:09:00"
"1778";"3";"2018-09-21 17:09:00"
"1779";"3";"2018-09-21 17:09:00"
"1780";"3";"2018-09-21 17:09:00"
"1781";"3";"2018-09-21 17:09:00"
"1782";"3";"2018-09-21 17:09:00"
"1783";"3";"2018-09-21 17:09:00"
"1784";"3";"2018-09-21 17:09:00"
"1785";"3";"2018-09-21 17:09:00"
"1786";"3";"2018-09-21 17:09:00"
"1787";"3";"2018-09-21 17:09:00"
"1788";"3";"2018-09-21 17:09:00"
"1789";"3";"2018-09-21 17:09:00"
"1790";"3";"2018-09-21 17:09:00"
"1791";"3";"2018-09-21 17:09:00"
"1792";"3";"2018-09-21 17:09:00"
"1793";"3";"2018-09-21 17:09:00"
"1794";"3";"2018-09-21 17:09:00"
"1795";"3";"2018-09-21 17:09:00"
"1796";"3";"2018-09-21 17:09:00"
"1797";"3";"2018-09-21 17:09:00"
"1798";"3";"2018-09-21 17:09:00"
"1799";"3";"2018-09-21 17:09:00"
"1800";"3";"2018-09-21 17:09:00"
"1801";"3";"2018-09-21 17:09:00"
"1802";"3";"2018-09-21 17:09:00"
"1803";"3";"2018-09-21 17:09:00"
"1804";"3";"2018-09-21 18:09:00"
"1805";"3";"2018-09-21 18:09:00"
"1806";"3";"2018-09-21 18:09:00"
"1807";"3";"2018-09-21 18:09:00"
"1808";"3";"2018-09-21 18:09:00"
"1809";"3";"2018-09-21 18:09:00"
"1810";"3";"2018-09-21 18:09:00"
"1811";"3";"2018-09-21 18:09:00"
"1812";"3";"2018-09-21 18:09:00"
"1813";"3";"2018-09-21 18:09:00"
"1814";"3";"2018-09-21 18:09:00"
"1815";"3";"2018-09-21 18:09:00"
"1816";"3";"2018-09-21 18:09:00"
"1817";"3";"2018-09-21 18:09:00"
"1818";"3";"2018-09-21 18:09:00"
"1819";"3";"2018-09-21 18:09:00"
"1820";"3";"2018-09-21 18:09:00"
"1821";"3";"2018-09-21 18:09:00"
"1822";"3";"2018-09-21 18:09:00"
"1823";"3";"2018-09-21 18:09:00"
"1824";"3";"2018-09-21 18:09:00"
"1825";"3";"2018-09-21 18:09:00"
"1826";"3";"2018-09-21 18:09:00"
"1827";"3";"2018-09-21 18:09:00"
"1828";"3";"2018-09-21 18:09:00"
"1829";"3";"2018-09-21 18:09:00"
"1830";"3";"2018-09-21 18:09:00"
"1831";"3";"2018-09-21 18:09:00"
"1832";"3";"2018-09-21 18:09:00"
"1833";"3";"2018-09-21 18:09:00"
"1834";"3";"2018-09-21 18:09:00"
"1835";"3";"2018-09-21 18:09:00"
"1836";"3";"2018-09-21 18:09:00"
"1837";"3";"2018-09-21 18:09:00"
"1838";"3";"2018-09-21 18:09:00"
"1839";"3";"2018-09-21 18:09:00"
"1840";"3";"2018-09-21 18:09:00"
"1841";"3";"2018-09-21 18:09:00"
"1842";"3";"2018-09-21 18:09:00"
"1843";"3";"2018-09-21 18:09:00"
"1844";"3";"2018-09-21 18:09:00"
"1845";"3";"2018-09-21 18:09:00"
"1846";"3";"2018-09-21 18:09:00"
"1847";"4";"2018-09-22 09:09:00"
"1848";"4";"2018-09-22 12:09:00"
"1849";"4";"2018-09-22 12:09:00"
"1850";"4";"2018-09-22 12:09:00"
"1851";"4";"2018-09-22 12:09:00"
"1852";"4";"2018-09-22 12:09:00"
"1853";"4";"2018-09-22 12:09:00"
"1854";"4";"2018-09-22 12:09:00"
"1855";"4";"2018-09-22 12:09:00"
"1856";"4";"2018-09-22 12:09:00"
"1857";"4";"2018-09-22 14:09:00"
"1858";"4";"2018-09-22 15:09:00"
"1859";"4";"2018-09-22 15:09:00"
"1860";"4";"2018-09-22 15:09:00"
"1861";"4";"2018-09-22 15:09:00"
"1862";"4";"2018-09-22 15:09:00"
"1863";"4";"2018-09-22 15:09:00"
"1864";"4";"2018-09-22 15:09:00"
"1865";"4";"2018-09-22 15:09:00"
"1866";"4";"2018-09-22 15:09:00"
"1867";"4";"2018-09-22 15:09:00"
"1868";"4";"2018-09-22 15:09:00"
"1869";"4";"2018-09-22 15:09:00"
"1870";"4";"2018-09-22 15:09:00"
"1871";"4";"2018-09-22 15:09:00"
"1872";"4";"2018-09-22 17:09:00"
"1873";"4";"2018-09-22 17:09:00"
"1874";"4";"2018-09-24 13:09:00"
"1875";"4";"2018-09-24 14:09:00"
"1876";"4";"2018-09-24 14:09:00"
"1877";"4";"2018-09-24 14:09:00"
"1878";"4";"2018-09-24 14:09:00"
"1879";"4";"2018-09-24 14:09:00"
"1880";"4";"2018-09-24 14:09:00"
"1881";"4";"2018-09-24 14:09:00"
"1882";"4";"2018-09-24 14:09:00"
"1883";"4";"2018-09-24 14:09:00"
"1884";"4";"2018-09-24 14:09:00"
"1885";"4";"2018-09-24 15:09:00"
"1886";"4";"2018-09-24 15:09:00"
"1887";"4";"2018-09-24 15:09:00"
"1888";"4";"2018-09-24 15:09:00"
"1889";"4";"2018-09-24 16:09:00"
"1890";"4";"2018-09-24 16:09:00"
"1891";"4";"2018-09-24 16:09:00"
"1892";"4";"2018-09-24 16:09:00"
"1893";"4";"2018-09-24 16:09:00"
"1894";"4";"2018-09-24 16:09:00"
"1895";"4";"2018-09-24 16:09:00"
"1896";"4";"2018-09-24 16:09:00"
"1897";"4";"2018-09-24 16:09:00"
"1898";"4";"2018-09-24 16:09:00"
"1899";"4";"2018-09-24 16:09:00"
"1900";"4";"2018-09-24 17:09:00"
"1901";"4";"2018-09-24 17:09:00"
"1902";"4";"2018-09-24 17:09:00"
"1903";"4";"2018-09-24 17:09:00"
"1904";"4";"2018-09-24 17:09:00"
"1905";"4";"2018-09-24 17:09:00"
"1906";"4";"2018-09-24 17:09:00"
"1907";"4";"2018-09-24 17:09:00"
"1908";"4";"2018-09-24 17:09:00"
"1909";"4";"2018-09-24 17:09:00"
"1910";"4";"2018-09-24 17:09:00"
"1911";"4";"2018-09-24 17:09:00"
"1912";"4";"2018-09-24 17:09:00"
"1913";"4";"2018-09-24 17:09:00"
"1914";"4";"2018-09-24 17:09:00"
"1915";"4";"2018-09-24 17:09:00"
"1916";"4";"2018-09-24 17:09:00"
"1917";"4";"2018-09-24 17:09:00"
"1918";"4";"2018-09-24 17:09:00"
"1919";"4";"2018-09-24 17:09:00"
"1920";"4";"2018-09-24 17:09:00"
"1921";"4";"2018-09-24 17:09:00"
"1922";"4";"2018-09-24 17:09:00"
"1923";"4";"2018-09-24 17:09:00"
"1924";"3";"2018-09-24 18:09:00"
"1925";"3";"2018-09-25 10:09:00"
"1926";"3";"2018-09-25 10:09:00"
"1927";"3";"2018-09-25 10:09:00"
"1928";"3";"2018-09-25 10:09:00"
"1929";"3";"2018-09-25 10:09:00"
"1930";"3";"2018-09-25 10:09:00"
"1931";"3";"2018-09-25 10:09:00"
"1932";"3";"2018-09-25 10:09:00"
"1933";"3";"2018-09-25 10:09:00"
"1934";"3";"2018-09-25 10:09:00"
"1935";"3";"2018-09-25 10:09:00"
"1936";"3";"2018-09-25 10:09:00"
"1937";"3";"2018-09-25 10:09:00"
"1938";"3";"2018-09-25 10:09:00"
"1939";"3";"2018-09-25 10:09:00"
"1940";"3";"2018-09-25 10:09:00"
"1941";"4";"2018-09-25 13:09:00"
"1942";"4";"2018-09-25 14:09:00"
"1943";"4";"2018-09-25 14:09:00"
"1944";"4";"2018-09-25 14:09:00"
"1945";"4";"2018-09-25 15:09:00"
"1946";"4";"2018-09-25 15:09:00"
"1947";"4";"2018-09-25 15:09:00"
"1948";"4";"2018-09-25 15:09:00"
