"Ano","Unidade da Federação","Quantidade de Contribuintes","Número Médio Mensal Contrib","Valor  das Remunerações R$","Estatística Pessoa Física"
"2003","Rondônia","204767","132048,17","991977838,26","Quantidade de Contribuintes"
"2003","Acre","63705","40566,25","348962173,54","Quantidade de Contribuintes"
"2003","Amazonas","333086","229939,92","2400246441,21","Quantidade de Contribuintes"
"2003","Roraima","45842","24985,00","205538313,42","Quantidade de Contribuintes"
"2003","Pará","650087","424882,75","3402178803,53","Quantidade de Contribuintes"
"2003","Amapá","54907","32577,92","284426500,63","Quantidade de Contribuintes"
"2003","Tocantins","165612","103117,92","769837030,93","Quantidade de Contribuintes"
"2003","Maranhão","348841","230686,25","1678067385,59","Quantidade de Contribuintes"
"2003","Piauí","239611","165550,42","1041170426,13","Quantidade de Contribuintes"
"2003","Ceará","975351","681160,67","4479217729,34","Quantidade de Contribuintes"
"2003","Rio Grande do Norte","438844","301940,92","2022069984,32","Quantidade de Contribuintes"
"2003","Paraíba","385931","270224,33","1700211487,99","Quantidade de Contribuintes"
"2003","Pernambuco","1074704","741743,83","5634000816,13","Quantidade de Contribuintes"
"2003","Alagoas","346943","229027,92","1523819574,05","Quantidade de Contribuintes"
"2003","Sergipe","283696","195812,50","1503511836,39","Quantidade de Contribuintes"
"2003","Bahia","1676158","1143736,17","9224137630,44","Quantidade de Contribuintes"
"2003","Minas Gerais","4604765","3259508,33","24979555744,78","Quantidade de Contribuintes"
"2003","Espírito Santo","797598","567221,50","4574402622,00","Quantidade de Contribuintes"
"2003","Rio de Janeiro","4020171","2948466,75","32484771984,38","Quantidade de Contribuintes"
"2003","São Paulo","12634667","9339541,67","116093890156,75","Quantidade de Contribuintes"
"2003","Paraná","2576524","1871680,75","16704322191,77","Quantidade de Contribuintes"
"2003","Santa Catarina","1882396","1374382,75","11926651069,95","Quantidade de Contribuintes"
"2003","Rio Grande do Sul","3021113","2230465,17","21090035224,94","Quantidade de Contribuintes"
"2003","Mato Grosso do Sul","488253","331586,33","2486253432,03","Quantidade de Contribuintes"
"2003","Mato Grosso","575775","372151,67","2813009227,48","Quantidade de Contribuintes"
"2003","Goiás","1082526","725203,92","5495602316,88","Quantidade de Contribuintes"
"2003","Distrito Federal","712950","509779,17","7033766794,55","Quantidade de Contribuintes"
"2003","Ignorado","165629","114920,42","548763193,13","Quantidade de Contribuintes"
"2004","Rondônia","222335","145785,67","1178650636,28","Quantidade de Contribuintes"
"2004","Acre","69652","44878,17","426219864,76","Quantidade de Contribuintes"
"2004","Amazonas","379175","261866,58","3060288574,49","Quantidade de Contribuintes"
"2004","Roraima","39244","22836,17","226143241,32","Quantidade de Contribuintes"
"2004","Pará","725757","470133,25","4113064962,50","Quantidade de Contribuintes"
"2004","Amapá","60986","38532,17","392519287,45","Quantidade de Contribuintes"
"2004","Tocantins","183525","118632,67","966366664,01","Quantidade de Contribuintes"
"2004","Maranhão","369491","250595,50","1990414010,39","Quantidade de Contribuintes"
"2004","Piauí","253999","179117,50","1252133614,93","Quantidade de Contribuintes"
"2004","Ceará","1032552","732017,08","5296932965,05","Quantidade de Contribuintes"
"2004","Rio Grande do Norte","479872","333113,75","2484680691,71","Quantidade de Contribuintes"
"2004","Paraíba","399845","287111,42","1994322363,64","Quantidade de Contribuintes"
"2004","Pernambuco","1138231","792941,92","6609716846,32","Quantidade de Contribuintes"
"2004","Alagoas","364214","244300,42","1804219849,73","Quantidade de Contribuintes"
"2004","Sergipe","294013","209639,08","1798564343,58","Quantidade de Contribuintes"
"2004","Bahia","1797880","1268119,42","11185462993,05","Quantidade de Contribuintes"
"2004","Minas Gerais","4858578","3494825,17","29614280282,16","Quantidade de Contribuintes"
"2004","Espírito Santo","849628","610366,58","5476597695,69","Quantidade de Contribuintes"
"2004","Rio de Janeiro","4171392","3076390,50","37539336823,69","Quantidade de Contribuintes"
"2004","São Paulo","13174844","9884318,17","134914523042,38","Quantidade de Contribuintes"
"2004","Paraná","2745091","2024601,58","19873921697,28","Quantidade de Contribuintes"
"2004","Santa Catarina","2006454","1491083,08","14419735729,48","Quantidade de Contribuintes"
"2004","Rio Grande do Sul","3154541","2367090,92","24942708165,25","Quantidade de Contribuintes"
"2004","Mato Grosso do Sul","528494","363155,58","3010444686,66","Quantidade de Contribuintes"
"2004","Mato Grosso","664018","426571,83","3644351010,52","Quantidade de Contribuintes"
"2004","Goiás","1165972","801813,00","6665238461,57","Quantidade de Contribuintes"
"2004","Distrito Federal","758871","550267,75","8314060212,90","Quantidade de Contribuintes"
"2004","Ignorado","195669","119017,67","637383100,51","Quantidade de Contribuintes"
"2005","Rondônia","240951","158493,67","1412244513,07","Quantidade de Contribuintes"
"2005","Acre","82209","51226,67","513778878,92","Quantidade de Contribuintes"
"2005","Amazonas","443648","304095,00","3804045087,88","Quantidade de Contribuintes"
"2005","Roraima","48381","30704,42","304421467,44","Quantidade de Contribuintes"
"2005","Pará","817129","526304,42","4919695792,28","Quantidade de Contribuintes"
"2005","Amapá","70015","43809,67","446985380,00","Quantidade de Contribuintes"
"2005","Tocantins","204974","131659,25","1148012455,71","Quantidade de Contribuintes"
"2005","Maranhão","422958","279381,92","2392411057,66","Quantidade de Contribuintes"
"2005","Piauí","288283","201144,33","1523345403,38","Quantidade de Contribuintes"
"2005","Ceará","1118154","789486,75","6159542784,78","Quantidade de Contribuintes"
"2005","Rio Grande do Norte","522130","357997,58","2955283089,23","Quantidade de Contribuintes"
"2005","Paraíba","436664","310955,25","2333628991,51","Quantidade de Contribuintes"
"2005","Pernambuco","1239561","848263,17","7545016128,31","Quantidade de Contribuintes"
"2005","Alagoas","383230","253681,25","2050640666,33","Quantidade de Contribuintes"
"2005","Sergipe","320305","226455,00","2123801186,25","Quantidade de Contribuintes"
"2005","Bahia","2002087","1375371,17","13083912746,47","Quantidade de Contribuintes"
"2005","Minas Gerais","5232119","3740609,25","34241004806,91","Quantidade de Contribuintes"
"2005","Espírito Santo","932137","661392,83","6466942007,51","Quantidade de Contribuintes"
"2005","Rio de Janeiro","4327489","3161708,00","41082079451,06","Quantidade de Contribuintes"
"2005","São Paulo","14001470","10445923,08","149943206214,25","Quantidade de Contribuintes"
"2005","Paraná","2932841","2156507,92","22719285423,59","Quantidade de Contribuintes"
"2005","Santa Catarina","2164626","1603884,83","16701070846,22","Quantidade de Contribuintes"
"2005","Rio Grande do Sul","3255506","2432987,00","27453403959,44","Quantidade de Contribuintes"
"2005","Mato Grosso do Sul","563577","379178,42","3420722102,37","Quantidade de Contribuintes"
"2005","Mato Grosso","720138","464520,33","4346311960,93","Quantidade de Contribuintes"
"2005","Goiás","1267425","859640,25","7812850110,52","Quantidade de Contribuintes"
"2005","Distrito Federal","848182","595003,58","9627965031,78","Quantidade de Contribuintes"
"2005","Ignorado","148846","96428,17","553517352,72","Quantidade de Contribuintes"
"2006","Rondônia","249504","166044,33","1645288807,27","Quantidade de Contribuintes"
"2006","Acre","87553","51567,92","544386467,46","Quantidade de Contribuintes"
"2006","Amazonas","478077","318440,00","4297764960,47","Quantidade de Contribuintes"
"2006","Roraima","53567","34483,17","384320213,20","Quantidade de Contribuintes"
"2006","Pará","835762","527976,33","5510486234,25","Quantidade de Contribuintes"
"2006","Amapá","73552","45763,08","497780965,46","Quantidade de Contribuintes"
"2006","Tocantins","210379","140996,75","1339754680,33","Quantidade de Contribuintes"
"2006","Maranhão","440315","292314,08","2758991853,14","Quantidade de Contribuintes"
"2006","Piauí","300107","209629,08","1769463984,54","Quantidade de Contribuintes"
"2006","Ceará","1174831","835680,75","7127803977,32","Quantidade de Contribuintes"
"2006","Rio Grande do Norte","545000","372097,08","3398106145,73","Quantidade de Contribuintes"
"2006","Paraíba","454260","320611,33","2658197019,60","Quantidade de Contribuintes"
"2006","Pernambuco","1287543","872557,33","8431451935,74","Quantidade de Contribuintes"
"2006","Alagoas","392956","260133,92","2332350042,70","Quantidade de Contribuintes"
"2006","Sergipe","338572","239834,50","2514205894,03","Quantidade de Contribuintes"
"2006","Bahia","2089578","1429449,92","14745930294,81","Quantidade de Contribuintes"
"2006","Minas Gerais","5453823","3878872,08","38890671113,75","Quantidade de Contribuintes"
"2006","Espírito Santo","994473","706029,08","7725025070,66","Quantidade de Contribuintes"
"2006","Rio de Janeiro","4385531","3148455,42","43985167140,06","Quantidade de Contribuintes"
"2006","São Paulo","14518425","10678982,75","163809945771,75","Quantidade de Contribuintes"
"2006","Paraná","3012091","2196656,92","24929670879,56","Quantidade de Contribuintes"
"2006","Santa Catarina","2251977","1657787,08","18719197440,09","Quantidade de Contribuintes"
"2006","Rio Grande do Sul","3257351","2414647,33","29520779190,78","Quantidade de Contribuintes"
"2006","Mato Grosso do Sul","572073","390739,08","3832607705,53","Quantidade de Contribuintes"
"2006","Mato Grosso","705773","463115,75","4727315675,53","Quantidade de Contribuintes"
"2006","Goiás","1316148","895306,75","8935565186,27","Quantidade de Contribuintes"
"2006","Distrito Federal","858913","594739,25","10358560302,41","Quantidade de Contribuintes"
"2006","Ignorado","338603","190101,00","1216400495,09","Quantidade de Contribuintes"
"2008","Ignorado","11796","5128,41","77584464,36","Quantidade de Contribuintes"
"2008","Ignorado","6787","3355,58","23475574,54","Quantidade de Contribuintes"
"2008","Distrito Federal","1072","287,75","2120960,26","Quantidade de Contribuintes"
"2008","Alagoas","52169","36056,83","315102656,79","Quantidade de Contribuintes"
"2008","Amazonas","67299","45737,41","535076349,35","Quantidade de Contribuintes"
"2008","Bahia","382626","280242,91","2625447613,17","Quantidade de Contribuintes"
"2008","Ceará","120639","93267,50","785597773,78","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","110421","73058,25","717352453,50","Quantidade de Contribuintes"
"2008","Espírito Santo","117737","82684,41","935814267,28","Quantidade de Contribuintes"
"2008","Goiás","192083","127248,66","1220591498,51","Quantidade de Contribuintes"
"2008","Maranhão","98653","71078,83","653313192,99","Quantidade de Contribuintes"
"2008","Mato Grosso","121448","78372,41","805678827,58","Quantidade de Contribuintes"
"2008","Minas Gerais","709155","481283,83","4333413405,00","Quantidade de Contribuintes"
"2008","Pará","191241","133142,33","1329804053,91","Quantidade de Contribuintes"
"2008","Paraíba","93019","72203,33","599998151,38","Quantidade de Contribuintes"
"2008","Paraná","251412","168502,33","1656513814,75","Quantidade de Contribuintes"
"2008","Pernambuco","178903","121780,33","1138769712,32","Quantidade de Contribuintes"
"2008","Piauí","56450","44107,25","389850513,72","Quantidade de Contribuintes"
"2008","Rio de Janeiro","260030","172587,50","2315933705,78","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","73697","54019,58","496897241,24","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","247729","171260,50","1755280187,66","Quantidade de Contribuintes"
"2008","Santa Catarina","232873","159563,91","1547359445,09","Quantidade de Contribuintes"
"2008","São Paulo","1524860","1011794,91","11588362546,31","Quantidade de Contribuintes"
"2008","Sergipe","55850","40791,83","395873776,89","Quantidade de Contribuintes"
"2008","Distrito Federal","87009","50940,83","945368354,70","Quantidade de Contribuintes"
"2008","Acre","19342","12341,16","143544149,41","Quantidade de Contribuintes"
"2008","Amapá","7388","5020,50","71187320,80","Quantidade de Contribuintes"
"2008","Rondônia","43936","28816,66","280448687,22","Quantidade de Contribuintes"
"2008","Roraima","9343","6553,00","76868038,08","Quantidade de Contribuintes"
"2008","Tocantins","71524","50315,25","489105764,67","Quantidade de Contribuintes"
"2008","Ignorado","36454","24193,50","459645536,42","Quantidade de Contribuintes"
"2008","Ignorado","10491","7744,33","101439343,46","Quantidade de Contribuintes"
"2008","Distrito Federal","2555","977,66","12867173,59","Quantidade de Contribuintes"
"2008","Alagoas","33256","24968,00","469836079,32","Quantidade de Contribuintes"
"2008","Amazonas","40064","30163,66","832762643,05","Quantidade de Contribuintes"
"2008","Bahia","192779","147454,25","3238665780,31","Quantidade de Contribuintes"
"2008","Ceará","97889","74836,16","1285618028,27","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","44744","33390,25","611740102,32","Quantidade de Contribuintes"
"2008","Espírito Santo","100604","78278,08","1559519878,99","Quantidade de Contribuintes"
"2008","Goiás","100577","76607,50","1553399280,90","Quantidade de Contribuintes"
"2008","Maranhão","28618","21672,41","456360407,89","Quantidade de Contribuintes"
"2008","Mato Grosso","42849","30345,25","575680784,72","Quantidade de Contribuintes"
"2008","Minas Gerais","571211","440618,83","8068927363,57","Quantidade de Contribuintes"
"2008","Pará","58281","42741,16","978469776,08","Quantidade de Contribuintes"
"2008","Paraíba","43954","34391,50","558952517,01","Quantidade de Contribuintes"
"2008","Paraná","320092","251005,41","4899301694,62","Quantidade de Contribuintes"
"2008","Pernambuco","130603","98852,66","1887461903,81","Quantidade de Contribuintes"
"2008","Piauí","24411","18926,08","383396412,15","Quantidade de Contribuintes"
"2008","Rio de Janeiro","661657","510820,75","13065328671,73","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","44248","34192,41","658775270,36","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","427751","333723,91","6839742830,13","Quantidade de Contribuintes"
"2008","Santa Catarina","249992","195240,75","3586034427,12","Quantidade de Contribuintes"
"2008","São Paulo","1964808","1558752,66","40198516355,63","Quantidade de Contribuintes"
"2008","Sergipe","29873","23402,16","603526105,40","Quantidade de Contribuintes"
"2008","Distrito Federal","101816","70211,08","2768898630,85","Quantidade de Contribuintes"
"2008","Acre","4538","3203,91","92202948,59","Quantidade de Contribuintes"
"2008","Amapá","4665","3286,25","76125999,24","Quantidade de Contribuintes"
"2008","Rondônia","13839","10115,08","208957421,88","Quantidade de Contribuintes"
"2008","Roraima","3362","2547,08","63636759,59","Quantidade de Contribuintes"
"2008","Tocantins","10512","7838,58","168222518,82","Quantidade de Contribuintes"
"2008","Ignorado","108019","86569,66","1665024907,22","Quantidade de Contribuintes"
"2008","Ignorado","17455","14888,91","110749411,07","Quantidade de Contribuintes"
"2008","Distrito Federal","3068","1984,66","32237205,52","Quantidade de Contribuintes"
"2008","Alagoas","40812","29645,58","252824698,81","Quantidade de Contribuintes"
"2008","Amazonas","27280","19240,16","247518790,88","Quantidade de Contribuintes"
"2008","Bahia","211235","159082,75","1488490099,23","Quantidade de Contribuintes"
"2008","Ceará","111806","85266,50","757337036,33","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","53979","39982,83","359089955,46","Quantidade de Contribuintes"
"2008","Espírito Santo","105066","81135,41","693027635,61","Quantidade de Contribuintes"
"2008","Goiás","123433","93694,66","811262203,53","Quantidade de Contribuintes"
"2008","Maranhão","37986","28087,91","251813943,34","Quantidade de Contribuintes"
"2008","Mato Grosso","55603","40370,50","370953142,36","Quantidade de Contribuintes"
"2008","Minas Gerais","715809","560460,33","4466361383,35","Quantidade de Contribuintes"
"2008","Pará","62767","44684,16","439674044,39","Quantidade de Contribuintes"
"2008","Paraíba","57785","42902,50","344638074,14","Quantidade de Contribuintes"
"2008","Paraná","256229","208789,75","2071935834,60","Quantidade de Contribuintes"
"2008","Pernambuco","133776","100535,66","821306606,21","Quantidade de Contribuintes"
"2008","Piauí","38461","29049,33","259673441,79","Quantidade de Contribuintes"
"2008","Rio de Janeiro","673110","521516,66","4534014076,24","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","47600","35204,16","324434260,93","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","407635","329030,41","3259785527,31","Quantidade de Contribuintes"
"2008","Santa Catarina","210025","171838,50","1725162720,27","Quantidade de Contribuintes"
"2008","São Paulo","1710100","1357992,58","13900916606,91","Quantidade de Contribuintes"
"2008","Sergipe","30277","22487,33","193489341,39","Quantidade de Contribuintes"
"2008","Distrito Federal","105398","73943,83","682889169,58","Quantidade de Contribuintes"
"2008","Acre","8734","5639,58","73916175,57","Quantidade de Contribuintes"
"2008","Amapá","3983","2941,50","42670576,49","Quantidade de Contribuintes"
"2008","Rondônia","19971","14714,08","141744303,42","Quantidade de Contribuintes"
"2008","Roraima","4347","3378,08","45848043,20","Quantidade de Contribuintes"
"2008","Tocantins","14744","10420,66","101751887,60","Quantidade de Contribuintes"
"2008","Ignorado","25896","17282,41","294897246,47","Quantidade de Contribuintes"
"2008","Ignorado","12887","9919,16","98262419,41","Quantidade de Contribuintes"
"2008","Distrito Federal","1534","604,41","7069667,37","Quantidade de Contribuintes"
"2008","Alagoas","40823","30467,08","397977224,56","Quantidade de Contribuintes"
"2008","Amazonas","54445","40545,41","836520884,19","Quantidade de Contribuintes"
"2008","Bahia","174892","135161,75","2246688716,99","Quantidade de Contribuintes"
"2008","Ceará","98862","75659,16","943697267,99","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","57314","42885,08","627182628,31","Quantidade de Contribuintes"
"2008","Espírito Santo","99437","78000,33","1265239577,43","Quantidade de Contribuintes"
"2008","Goiás","112869","85575,33","1322636895,08","Quantidade de Contribuintes"
"2008","Maranhão","37723","28571,58","435459548,76","Quantidade de Contribuintes"
"2008","Mato Grosso","64180","46162,75","701921484,20","Quantidade de Contribuintes"
"2008","Minas Gerais","606929","476001,33","7164977578,74","Quantidade de Contribuintes"
"2008","Pará","65196","47577,75","790577600,52","Quantidade de Contribuintes"
"2008","Paraíba","39487","30952,33","357712724,93","Quantidade de Contribuintes"
"2008","Paraná","376554","299279,16","4886195571,41","Quantidade de Contribuintes"
"2008","Pernambuco","135222","102550,08","1412724485,11","Quantidade de Contribuintes"
"2008","Piauí","22738","17520,00","214278937,21","Quantidade de Contribuintes"
"2008","Rio de Janeiro","526625","411848,83","8387982743,12","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","44767","34159,08","460404715,10","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","430421","340821,91","5628836088,59","Quantidade de Contribuintes"
"2008","Santa Catarina","290346","230950,83","3640231192,82","Quantidade de Contribuintes"
"2008","São Paulo","1915125","1537926,50","35186393833,94","Quantidade de Contribuintes"
"2008","Sergipe","32579","25188,41","370170913,96","Quantidade de Contribuintes"
"2008","Distrito Federal","82281","58300,58","1513815425,74","Quantidade de Contribuintes"
"2008","Acre","5684","4034,16","69052735,50","Quantidade de Contribuintes"
"2008","Amapá","5349","3745,75","72686402,53","Quantidade de Contribuintes"
"2008","Rondônia","20816","15298,08","239540114,87","Quantidade de Contribuintes"
"2008","Roraima","4151","3069,58","53777264,78","Quantidade de Contribuintes"
"2008","Tocantins","11361","8353,33","133935296,88","Quantidade de Contribuintes"
"2008","Ignorado","21625","14212,08","227190846,72","Quantidade de Contribuintes"
"2008","Ignorado","14056","10924,75","94029628,62","Quantidade de Contribuintes"
"2008","Distrito Federal","983","434,08","5844824,47","Quantidade de Contribuintes"
"2008","Alagoas","44004","32087,50","352034244,47","Quantidade de Contribuintes"
"2008","Amazonas","42014","31037,33","561365006,03","Quantidade de Contribuintes"
"2008","Bahia","194248","148020,25","2032647718,37","Quantidade de Contribuintes"
"2008","Ceará","106712","80850,50","882665998,97","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","75489","56226,41","691567808,37","Quantidade de Contribuintes"
"2008","Espírito Santo","110295","85097,25","1171904506,32","Quantidade de Contribuintes"
"2008","Goiás","132994","99495,25","1318414132,34","Quantidade de Contribuintes"
"2008","Maranhão","35672","27006,66","358287177,92","Quantidade de Contribuintes"
"2008","Mato Grosso","81005","58182,41","790961788,48","Quantidade de Contribuintes"
"2008","Minas Gerais","595457","460348,83","6013716521,17","Quantidade de Contribuintes"
"2008","Pará","65216","47066,83","671761181,93","Quantidade de Contribuintes"
"2008","Paraíba","46735","36316,75","362467721,29","Quantidade de Contribuintes"
"2008","Paraná","366222","287172,75","4084539888,59","Quantidade de Contribuintes"
"2008","Pernambuco","138852","104312,58","1243163769,69","Quantidade de Contribuintes"
"2008","Piauí","28893","22272,16","225431344,80","Quantidade de Contribuintes"
"2008","Rio de Janeiro","494073","380135,25","6464487920,28","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","56134","42129,66","449122892,85","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","388222","305107,16","4451241373,06","Quantidade de Contribuintes"
"2008","Santa Catarina","297864","235331,58","3306378599,71","Quantidade de Contribuintes"
"2008","São Paulo","1868546","1480705,08","29749321730,13","Quantidade de Contribuintes"
"2008","Sergipe","43743","33616,41","389383785,78","Quantidade de Contribuintes"
"2008","Distrito Federal","99099","72160,83","1413387797,92","Quantidade de Contribuintes"
"2008","Acre","5485","3868,91","56874437,19","Quantidade de Contribuintes"
"2008","Amapá","5997","4191,58","66829829,29","Quantidade de Contribuintes"
"2008","Rondônia","19510","14110,66","184154288,28","Quantidade de Contribuintes"
"2008","Roraima","3742","2785,66","41034056,50","Quantidade de Contribuintes"
"2008","Tocantins","13606","9988,16","139637362,79","Quantidade de Contribuintes"
"2008","Ignorado","17084","10701,75","156297039,06","Quantidade de Contribuintes"
"2008","Ignorado","12694","9517,08","78531981,65","Quantidade de Contribuintes"
"2008","Distrito Federal","738","318,25","3738131,98","Quantidade de Contribuintes"
"2008","Alagoas","48643","34742,50","351751865,55","Quantidade de Contribuintes"
"2008","Amazonas","59468","44020,66","754009363,20","Quantidade de Contribuintes"
"2008","Bahia","266128","201751,50","2499711561,76","Quantidade de Contribuintes"
"2008","Ceará","115287","87424,50","906456032,69","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","66760","49153,08","575663774,10","Quantidade de Contribuintes"
"2008","Espírito Santo","97089","74053,50","969783992,37","Quantidade de Contribuintes"
"2008","Goiás","126868","93419,66","1169809812,86","Quantidade de Contribuintes"
"2008","Maranhão","49375","37080,33","444697649,02","Quantidade de Contribuintes"
"2008","Mato Grosso","74466","53131,58","696555401,65","Quantidade de Contribuintes"
"2008","Minas Gerais","632676","479910,58","5857549056,94","Quantidade de Contribuintes"
"2008","Pará","74664","53184,08","711300728,08","Quantidade de Contribuintes"
"2008","Paraíba","55515","42652,25","398547616,41","Quantidade de Contribuintes"
"2008","Paraná","414443","323992,41","4357619483,99","Quantidade de Contribuintes"
"2008","Pernambuco","125054","92829,16","1065803339,39","Quantidade de Contribuintes"
"2008","Piauí","42046","32332,16","302854336,19","Quantidade de Contribuintes"
"2008","Rio de Janeiro","443936","338711,66","5599993888,05","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","55510","41385,91","427203400,01","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","413405","326513,75","4616810372,04","Quantidade de Contribuintes"
"2008","Santa Catarina","209384","164323,33","2256586427,48","Quantidade de Contribuintes"
"2008","São Paulo","1711329","1352429,16","25395136431,81","Quantidade de Contribuintes"
"2008","Sergipe","38575","29247,25","319530808,60","Quantidade de Contribuintes"
"2008","Distrito Federal","98446","71882,08","1297975124,94","Quantidade de Contribuintes"
"2008","Acre","28561","20013,83","216324667,02","Quantidade de Contribuintes"
"2008","Amapá","23673","16149,66","199474230,04","Quantidade de Contribuintes"
"2008","Rondônia","37801","27046,58","317998738,07","Quantidade de Contribuintes"
"2008","Roraima","23321","16062,75","164713399,77","Quantidade de Contribuintes"
"2008","Tocantins","33554","24480,91","288706288,39","Quantidade de Contribuintes"
"2008","Ignorado","13797","7588,58","96850473,44","Quantidade de Contribuintes"
"2008","Ignorado","10016","7045,16","55718797,05","Quantidade de Contribuintes"
"2008","Distrito Federal","615","250,75","2825278,34","Quantidade de Contribuintes"
"2008","Alagoas","64835","45472,33","422302590,80","Quantidade de Contribuintes"
"2008","Amazonas","77701","56451,91","825308282,43","Quantidade de Contribuintes"
"2008","Bahia","356584","262064,08","2826597892,04","Quantidade de Contribuintes"
"2008","Ceará","83855","63081,16","612451538,61","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","82996","59734,25","649663304,95","Quantidade de Contribuintes"
"2008","Espírito Santo","97394","73285,16","925691272,59","Quantidade de Contribuintes"
"2008","Goiás","103656","74745,58","883135781,75","Quantidade de Contribuintes"
"2008","Maranhão","66321","49071,08","523063789,11","Quantidade de Contribuintes"
"2008","Mato Grosso","89619","63197,00","772181315,78","Quantidade de Contribuintes"
"2008","Minas Gerais","621723","467373,41","5415287443,33","Quantidade de Contribuintes"
"2008","Pará","81260","56458,25","694395298,72","Quantidade de Contribuintes"
"2008","Paraíba","73190","55729,25","492680936,18","Quantidade de Contribuintes"
"2008","Paraná","454712","348129,08","4249931532,63","Quantidade de Contribuintes"
"2008","Pernambuco","89278","65252,91","718162348,04","Quantidade de Contribuintes"
"2008","Piauí","61032","45283,41","376270435,88","Quantidade de Contribuintes"
"2008","Rio de Janeiro","436638","329080,33","5149173420,27","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","77321","57090,58","534355939,81","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","455124","351584,33","4384106929,31","Quantidade de Contribuintes"
"2008","Santa Catarina","147361","113488,41","1470047708,03","Quantidade de Contribuintes"
"2008","São Paulo","1531820","1188650,50","19488346202,59","Quantidade de Contribuintes"
"2008","Sergipe","63019","45995,75","448069247,83","Quantidade de Contribuintes"
"2008","Distrito Federal","89540","64206,66","1089953295,43","Quantidade de Contribuintes"
"2008","Acre","16532","9606,16","80838170,43","Quantidade de Contribuintes"
"2008","Amapá","31273","18237,66","179241272,09","Quantidade de Contribuintes"
"2008","Rondônia","62978","43513,08","426318563,44","Quantidade de Contribuintes"
"2008","Roraima","8602","5394,41","58326811,87","Quantidade de Contribuintes"
"2008","Tocantins","47701","30815,41","285706490,27","Quantidade de Contribuintes"
"2008","Ignorado","11269","5125,41","59245526,34","Quantidade de Contribuintes"
"2008","Ignorado","8812","5517,91","41548262,03","Quantidade de Contribuintes"
"2008","Distrito Federal","531","186,00","1571135,76","Quantidade de Contribuintes"
"2008","Alagoas","61761","37918,91","296971034,98","Quantidade de Contribuintes"
"2008","Amazonas","95272","66361,08","745770087,96","Quantidade de Contribuintes"
"2008","Bahia","287426","192428,16","1748309308,86","Quantidade de Contribuintes"
"2008","Ceará","115503","83498,75","736692393,05","Quantidade de Contribuintes"
"2008","Mato Grosso do Sul","90364","60960,16","560129055,89","Quantidade de Contribuintes"
"2008","Espírito Santo","112396","82289,00","928027524,07","Quantidade de Contribuintes"
"2008","Goiás","120320","85452,58","949578808,21","Quantidade de Contribuintes"
"2008","Maranhão","63624","45126,33","434869919,48","Quantidade de Contribuintes"
"2008","Mato Grosso","100010","69000,16","752706953,66","Quantidade de Contribuintes"
"2008","Minas Gerais","667469","478014,66","4759541341,97","Quantidade de Contribuintes"
"2008","Pará","83144","56474,58","642112887,17","Quantidade de Contribuintes"
"2008","Paraíba","48880","32438,66","251833920,50","Quantidade de Contribuintes"
"2008","Paraná","475059","341065,50","3445494043,84","Quantidade de Contribuintes"
"2008","Pernambuco","101596","73679,25","762363196,95","Quantidade de Contribuintes"
"2008","Piauí","20859","11929,25","88266690,96","Quantidade de Contribuintes"
"2008","Rio de Janeiro","522741","378851,66","5127282801,39","Quantidade de Contribuintes"
"2008","Rio Grande do Norte","57410","38810,41","322056902,46","Quantidade de Contribuintes"
"2008","Rio Grande do Sul","461775","330268,83","3498741544,14","Quantidade de Contribuintes"
"2008","Santa Catarina","163000","123025,16","1510525778,90","Quantidade de Contribuintes"
"2008","São Paulo","1528119","1091831,16","16139581363,45","Quantidade de Contribuintes"
"2008","Sergipe","47810","29951,75","242843661,38","Quantidade de Contribuintes"
"2008","Distrito Federal","101531","71297,83","1038074526,30","Quantidade de Contribuintes"
"2008","Acre","1216","783,83","11183685,20","Quantidade de Contribuintes"
"2008","Amapá","1779","1091,33","15957721,38","Quantidade de Contribuintes"
"2008","Rondônia","38614","21905,41","178389892,10","Quantidade de Contribuintes"
"2008","Roraima","1083","713,91","9579312,76","Quantidade de Contribuintes"
"2008","Tocantins","7120","4683,16","54483719,35","Quantidade de Contribuintes"
"2008","Ignorado","10374","3724,41","38446745,85","Quantidade de Contribuintes"
